"id","customer_id","month","name","age","ssn","occupation","annual_income","monthly_inhand_salary","num_bank_accounts","num_credit_card","interest_rate","num_of_loan","delay_from_due_date","num_of_delayed_payment","changed_credit_limit","num_credit_inquiries","credit_mix","outstanding_debt","credit_utilization_ratio","credit_history_age","payment_of_min_amount","total_emi_per_month","amount_invested_monthly","payment_behaviour","monthly_balance","target","year_month","proposal_end_date"
"0x1a251",CUS_0x2fe0,August,Anns,24.0,"899-52-1176",Developer,8357.98,693.49835,6.0,10.0,15.0,6.0,55.0,15.0,1.1,10.0,"",2431.46,38.61479,240,Yes,29.01798,22.977863,Low_spent_Medium_value_payments,297.354,0,202408,""
"0x24442",CUS_0x178d,May,Luciad,50.0,"646-17-2843",Scientist,34974.41,2998.5342,6.0,4.0,18.0,0.0,26.0,10.0,14.14,1.0,Standard,505.88,34.848015,219,Yes,0.0,224.37839,!@9#%8,365.47504,0,202405,""
"0x17e21",CUS_0x5fc,August,Michelef,43.0,"322-81-6659",Developer,7309.6,573.13336,4.0,6.0,19.4,3.0,20.0,20.0,8.39,4.0,Standard,2111.68,26.10323,191,Yes,15.236931,37.057194,Low_spent_Large_value_payments,275.0192,0,202408,""
"0x22e8f",CUS_0x6013,June,Dominicf,19.0,"244-85-0461",Writer,41995.64,3416.6367,7.0,6.0,7.0,4.0,10.0,11.0,16.73,7.0,Standard,1072.63,37.75955,188,Yes,87.544,80.7034,High_spent_Small_value_payments,433.41626,0,202406,""
"0x1ddba",CUS_0x925c,January,Jonathant,47.0,"896-52-5250",Mechanic,103838.72,8605.227,7.0,3.0,8.0,1.0,18.0,11.0,10.07,1.0,Standard,494.31,39.58742,239,Yes,49.28519,244.28432,High_spent_Medium_value_payments,945.8393,0,202401,""
"0x234a9",CUS_0x5dec,August,Stm,29.0,"538-14-7795",Accountant,49354.08,3924.84,10.0,10.0,17.0,8.0,43.0,24.0,14.606,7.0,Bad,3073.076,38.96282,76,Yes,213.39812,31.771145,!@9#%8,387.31473,1,202408,""
"0x179c0",CUS_0x3a96,March,Matt Scuffhaml,46.0,"416-49-7815",Developer,53579.04,4355.92,9.0,10.0,17.0,6.0,58.0,20.0,20.14,8.0,Bad,4103.78,26.748543,10,Yes,149.67918,392.58652,Low_spent_Small_value_payments,183.3263,1,202403,""
"0x15276",CUS_0x33bc,January,Alison Griswoldl,42.0,"955-29-8226",Engineer,17468.19,1453.6825,10.0,6.0,25.0,3.0,53.0,12.0,14.2,6.0,Standard,1495.9,30.984495,131,Yes,23.267794,66.16526,High_spent_Medium_value_payments,349.3094,1,202401,""
"0x491e",CUS_0x432b,May,Herbert Lashu,41.0,"066-46-4441",Journalist,19620.3,3093.745,3.0,5.0,14.0,3.0,17.0,14.0,10.45,4.0,Standard,168.0,30.96631,206,Yes,36.97128,56.2952,High_spent_Medium_value_payments,343.33603,0,202405,""
"0x10092",CUS_0x48e6,January,Andrew Callusb,55.0,"248-30-7023",Writer,52042.32,4130.86,3.0,7.0,7.0,1.0,25.0,10.0,6.86,0.0,Standard,1160.3,25.617878,261,No,39.28787,72.24534,!@9#%8,551.5528,0,202401,""
"0x173ac",CUS_0x6d94,July,"",43.0,#F%$D@*&8,Doctor,9844.975,824.4146,8.0,7.0,19.0,0.0,7.0,17.0,9.75,1.0,Standard,638.57,23.61303,388,No,0.0,17.474264,High_spent_Medium_value_payments,314.9672,0,202407,""
"0x1dda",CUS_0x4028,May,Papachristouy,1439.0,"407-45-5883",Manager,68935.26,5518.605,1.0,5.0,8.0,3.0,17.0,6.0,3.25,4.0,Good,457.81,36.53247,308,No,102.79631,371.83414,High_spent_Small_value_payments,337.23007,0,202405,""
"0x10035",CUS_0x8ea,April,Chang-Ranx,29.0,"069-74-8043",Journalist,16228.17,1374.3475,8.0,7.0,18.0,4.0,26.0,16.0,8.37,8.0,Standard,2697.18,32.23644,219,Yes,47.874012,132.56506,Low_spent_Small_value_payments,246.99568,1,202404,""
"0x19cae",CUS_0x5044,May,James Daveyj,23.0,"729-31-7906",Lawyer,16406.08,1604.1733,5.0,5.0,16.0,3.0,22.0,17.0,12.02,10.0,Standard,1618.94,35.460228,83,Yes,34.194042,96.247635,Low_spent_Small_value_payments,319.97565,0,202405,""
"0x15292",CUS_0x8f68,May,Tom Berginu,19.0,"302-10-7307",Musician,82659.32,6700.277,10.0,7.0,32.0,9.0,35.0,22.0,17.59,9.0,Bad,3492.03,35.649105,18,Yes,480.81784,248.78725,Low_spent_Medium_value_payments,220.42256,1,202405,""
"0x9350",CUS_0xaa62,March,Tommyl,45.0,"059-43-1970",Teacher,19379.71,1796.9758,8.0,5.0,19.0,4.0,19.0,15.0,12.23,6.0,Standard,2010.92,38.38147,165,Yes,42.10087,127.08868,Low_spent_Small_value_payments,300.50803,1,202403,""
"0x208ae",CUS_0x46dc,May,Ellenj,44.0,"073-85-4368",Teacher,89398.64,7342.8867,1.0,4.0,6.0,4.0,12.0,8.0,6.34,3.0,Good,1161.41,35.000587,235,No,240.74014,278.833,High_spent_Medium_value_payments,464.7155,0,202405,""
"0x2016a",CUS_0x657f,May,Edwardsr,41.0,"674-46-3199",Accountant,18817.94,1560.1616,6.0,6.0,748.0,3.0,28.0,19.0,15.62,5.0,Standard,649.26,34.602226,81,Yes,43.236694,203.3721,Low_spent_Small_value_payments,199.40738,0,202405,""
"0x361f",CUS_0x95ca,February,Andreak,49.0,"604-74-3261",Accountant,83503.12,7052.5933,1.0,4.0,1.0,2.0,12.0,11.0,5.32,3.0,"",796.88,26.105314,329,No,72.097435,111.59669,!@9#%8,761.5652,0,202402,""
"0x7bbb",CUS_0x6fd5,February,Kevin Krolickic,41.0,"741-35-9886",Musician,14096.44,977.9596,9.0,7.0,28.0,8.0,26.0,15.0,1.27,12.0,Bad,1398.28,35.507008,204,Yes,166.65143,80.111565,Low_spent_Small_value_payments,241.95108,0,202402,""
"0x1a15e",CUS_0x1690,May,Economics Correspondentu,43.0,"726-42-3850",Architect,51266.34,4089.195,6.0,6.0,24.0,7.0,19.0,20.0,26.79,10.0,Bad,4098.626,26.2892,45,Yes,176.4702,388.1934,Low_spent_Medium_value_payments,124.2559,0,202405,""
"0x170a9",CUS_0xaf16,April,Wohlc,17.0,"232-28-0722",Media_Manager,30477.2,2401.7666,8.0,6.0,24.0,7.0,32.0,21.0,0.57,9.0,Bad,3817.62,26.031511,14,Yes,101.60726,43.602024,High_spent_Small_value_payments,354.96738,0,202404,""
"0x1ab26",CUS_0x189e,January,Pj,27.0,"129-46-1641",Teacher,137625.05,4321.4785,4.0,4.0,6.0,0.0,14.0,12.0,10.24,4.0,Good,670.43,34.63539,243,No,0.0,309.76364,High_spent_Medium_value_payments,1113.4117,0,202401,""
"0x4363",CUS_0xa2a8,February,Neilf,31.0,"586-33-6787",Doctor,14292.96,3093.745,8.0,7.0,23.0,9.0,55.0,21.0,4.78,9.0,Bad,1975.27,33.96789,93,Yes,78.22963,111.23081,Low_spent_Small_value_payments,210.14755,1,202402,""
"0x1415a",CUS_0x663e,January,Alperw,30.4,"594-04-1648",Musician,18670.98,1553.915,5.0,5.0,14.0,4.0,25.0,17.0,15.92,7.0,Standard,1397.21,29.853876,124,Yes,32.444454,94.771965,Low_spent_Small_value_payments,318.17508,0,202401,""
"0xee38",CUS_0x6df9,July,Whited,24.0,"859-34-6416",Developer,11486.08,1067.1733,8.0,7.0,11.0,3.0,16.0,9.0,11.73,4.0,"",550.98,28.086994,207,Yes,23.08311,125.73471,!@9#%8,247.8995,0,202407,""
"0x693d",CUS_0x4bf7,August,"""Johnd",28.0,"070-11-7346",Teacher,51377.88,4406.49,6.0,5.0,19.0,4.0,23.0,19.0,6.81,7.0,"",372.54,37.699337,219,Yes,108.102745,119.93697,Low_spent_Medium_value_payments,492.60928,0,202408,""
"0x563c",CUS_0xba63,March,Jeffsr,19.0,"310-95-9844",Journalist,22318.49,2130.8743,5.0,2.0,7.0,3.0,8.0,-1.0,4.86,0.0,Good,947.41,35.70212,221,No,39.917282,166.79443,Low_spent_Medium_value_payments,286.3757,0,202403,""
"0x5dd7",CUS_0xb22,June,Alekse,35.0,"882-91-0469",Writer,19703.09,1563.9242,9.0,9.0,22.0,7.0,27.0,15.0,21.51,12.6,Bad,2677.04,23.136168,69,Yes,89.23931,70.18467,Low_spent_Medium_value_payments,276.96844,0,202406,""
"0x25b45",CUS_0x5e3f,April,Tommyg,31.0,"333-37-8000",Lawyer,33137.28,2978.44,7.0,10.0,26.0,9.0,44.0,19.0,22.578,10.0,Bad,3581.22,25.755194,95,Yes,177.40738,108.25982,High_spent_Medium_value_payments,262.1768,1,202404,""
"0x168fd",CUS_0x553e,August,Christineu,32.0,"416-28-3139",Scientist,113539.44,9276.62,8.0,4.0,13.0,0.0,29.0,14.0,16.83,6.0,Standard,1207.09,42.58211,196,No,91.567375,156.4873,High_spent_Large_value_payments,1023.0712,0,202408,""
"0x331f",CUS_0x9641,February,Blamontg,29.0,"618-38-7599",Manager,71677.59,5889.1323,5.0,6.0,16.0,0.0,6.0,11.0,11.9,0.0,Standard,130.54,39.28666,207,No,0.0,237.10648,High_spent_Medium_value_payments,601.80676,0,202402,""
"0x20a3a",CUS_0x978b,May,Bartd,17.0,"462-86-9472",Accountant,20211.78,1571.315,10.0,239.0,17.0,7.0,24.0,21.0,13.88,7.0,Bad,3158.9,36.38497,38,Yes,108.5785,135.92567,Low_spent_Small_value_payments,241.98,0,202405,""
"0x1ddb1",CUS_0x2ea1,April,Masterq,47.2,"473-84-4527",Musician,77923.0,6306.5835,1.0,6.0,6.0,3.0,13.0,7.0,9.68,1.0,Good,1101.45,26.224176,233,No,112.73114,587.34625,Low_spent_Large_value_payments,200.58092,0,202404,""
"0x1c158",CUS_0x56f6,July,Davidw,54.0,"763-69-8653",Scientist,22205.61,2037.4675,6.0,5.0,11.0,3.0,7.0,8.0,8.1,3.0,Standard,207.04,28.483551,317,No,46.079098,37.724342,High_spent_Large_value_payments,359.9433,0,202407,""
"0x1592f",CUS_0x3acc,June,Daum Kimu,37.0,"132-30-4857",Manager,30784.67,2682.3892,4.0,7.0,9.0,2.0,30.0,16.0,12.28,3.0,Standard,1362.65,30.915857,294,Yes,28.16221,87.42467,High_spent_Medium_value_payments,402.65204,0,202406,""
"0x2159b",CUS_0x857f,February,Philip Blenkinsopf,34.0,"589-60-7084",Developer,31019.6,2427.9666,6.0,4.0,7.0,4.0,25.0,22.0,13.74,6.0,"",727.64,34.02772,76,Yes,72.48843,52.139202,High_spent_Medium_value_payments,368.16904,0,202402,""
"0x872f",CUS_0x349b,June,Briank,35.0,"536-69-4106",Media_Manager,98646.36,8170.53,5.0,4.0,11.0,2.0,5.0,12.0,10.87,3.0,Good,559.35,40.33334,302,No,150.30728,415.4398,Low_spent_Medium_value_payments,531.3059,1,202406,""
"0x24b61",CUS_0x9165,April,Selyukhu,44.0,"459-75-6944",Accountant,138873.28,11375.773,2.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,Good,719.3,37.2462,335,No,149.6844,130.32285,High_spent_Large_value_payments,1097.5701,0,202404,""
"0x22df2",CUS_0x277e,May,Lopezh,41.0,"800-81-5647",Engineer,86097.54,7202.795,1.0,2.0,11.0,2.0,13.0,6.0,3.67,0.0,Good,10.29,43.167305,231,No,128.40407,235.2458,High_spent_Small_value_payments,616.62964,0,202405,""
"0x24be2",CUS_0x5964,January,Tim Kellym,25.0,"649-82-4625",Scientist,32810.76,3093.745,6.0,10.0,18.0,9.0,31.0,19.0,19.08,6.0,Bad,4229.13,37.42879,44,Yes,8141.0,169.31378,!@9#%8,222.33131,1,202401,""
"0x1a0bf",CUS_0x9a30,February,Stepheny,30.0,"761-57-6010",Scientist,9081.535,3093.745,3.0,5.0,26.0,3.0,15.0,12.0,6.85,6.0,Standard,1518.63,29.201208,65,Yes,16.643124,109.79628,Low_spent_Small_value_payments,247.84006,1,202402,""
"0x140c3",CUS_0xa37f,June,Danielz,41.0,"189-57-2479",Developer,34751.53,3121.961,4.0,4.0,8.0,3.0,20.0,12.0,8.56,2.0,Standard,421.45,31.472435,297,No,74.53654,235.32428,Low_spent_Medium_value_payments,282.33527,0,202406,""
"0x22006",CUS_0x8cf2,May,"",51.0,"260-53-2581",Lawyer,35572.08,2683.34,2.0,6.0,7.0,-100.0,10.0,12.0,10.97,3.0,"",1078.33,37.379402,194,No,118.13989,82.11979,High_spent_Small_value_payments,328.0743,1,202405,""
"0x5a1f",CUS_0xbb95,February,LaCapra Grantj,20.0,"342-02-2232",Engineer,61600.83,3093.745,7.0,7.0,16.0,3.0,14.0,14.0,18.46,4.0,Standard,2062.09,25.642265,226,Yes,125.50502,344.1169,Low_spent_Large_value_payments,331.71832,0,202402,""
"0x2490d",CUS_0x2a05,August,"""Michael OBoyle""g",16.0,"164-42-3473",Media_Manager,8308.235,654.3529,6.0,9.0,20.0,-100.0,15.0,20.0,8.7,15.0,Bad,3530.46,23.975925,50,Yes,36.073742,47.700848,Low_spent_Small_value_payments,271.6607,0,202408,""
"0x10f42",CUS_0x1190,May,Toonkelc,44.0,"371-36-1750",Media_Manager,44134.06,3182.4817,4.0,4.0,9.0,3.0,29.0,19.0,7.9,1.0,"",809.59,27.192457,279,No,551.27155,135.92567,High_spent_Large_value_payments,505.70456,0,202405,""
"0x8627",CUS_0x5f10,June,Paritosh Bansalm,20.0,#F%$D@*&8,Scientist,24238.03,3093.745,8.0,7.0,12.0,1.0,23.0,13.0,3.1,8.0,"",349.88,33.182636,219,No,15.19501,80.81346,High_spent_Medium_value_payments,367.87512,0,202406,""
"0x12f78",CUS_0x4838,July,Rodrigom,21.0,"082-10-7518",Musician,103007.7,8637.975,1.0,3.0,4.0,3.0,6.0,3.0,0.73,6.0,Good,904.53,28.557476,241,No,224.43733,498.25162,High_spent_Small_value_payments,401.10855,0,202407,""
"0x17de0",CUS_0x70f6,March,raq,33.0,"828-57-7339",Engineer,20374.59,1924.8824,6.0,6.0,25.0,3.0,27.0,14.0,19.58,9.0,Standard,1302.63,26.884813,219,Yes,9752.0,233.51732,Low_spent_Small_value_payments,202.80885,1,202403,""
"0x3ead",CUS_0x565d,August,Aruna Viswanathaq,36.0,"311-14-9969",Media_Manager,75672.08,6254.007,7.0,5.0,28.0,6.0,23.0,20.0,9.4,6.0,Bad,3881.25,36.272793,89,Yes,311.88474,131.10854,High_spent_Large_value_payments,422.40738,0,202408,""
"0x72e4",CUS_0x20de,July,McCoolb,40.0,"446-11-4496",Teacher,52742.91,4441.2427,4.0,7.0,15.0,3.0,20.0,11.0,13.79,11.0,Standard,1645.23,24.348928,143,Yes,76.63686,131.14304,Low_spent_Medium_value_payments,516.34436,1,202407,""
"0x18382",CUS_0x60ca,May,David Millikenr,26.0,"158-17-5520",Mechanic,50794.18,3093.745,3.0,5.0,8.0,0.0,19.0,10.0,-4.06,3.0,Good,166.69,26.91754,281,No,0.0,169.61415,Low_spent_Large_value_payments,509.3707,0,202405,""
"0x650c",CUS_0x12ea,March,Aubine,14.0,"511-49-3728",Doctor,38980.76,3172.3967,8.0,8.0,25.0,9.0,27.0,17.0,9.43,10.0,Bad,2927.1,25.77002,43,Yes,167.53674,128.87248,High_spent_Medium_value_payments,282.58423,0,202403,""
"0x19dcd",CUS_0xc0c6,April,Tracy Rucinskih,34.0,"962-51-8001",Developer,105596.28,8565.69,7.0,7.0,19.0,1.0,7.0,17.0,7.17,1.0,Standard,459.52,29.20856,257,No,46.549255,512.9963,High_spent_Small_value_payments,557.0235,0,202404,""
"0x7d0a",CUS_0x17c7,January,Philu,37.8,"302-01-7301",Engineer,16862.715,1603.2262,8.0,6.0,10.0,2.0,22.0,19.0,17.13,0.0,Standard,574.86,26.900173,309,Yes,14.740344,211.28291,Low_spent_Small_value_payments,224.29938,0,202401,""
"0x9913",CUS_0xb362,February,Katyat,,"374-08-5763",Writer,71531.2,6170.933,8.0,6.0,8.0,3.0,15.0,12.0,2.72,2.0,Standard,642.03,34.916874,184,No,162.9691,343.96014,High_spent_Small_value_payments,370.1641,0,202402,""
"0x20f58",CUS_0x8f37,July,Martin Santan,23.0,"779-74-6107",Architect,18014.97,1461.2476,8.0,4.0,4.0,1.0,13.0,17.0,9.4,6.0,"",360.96,34.62349,247,No,10.44238,196.30353,Low_spent_Small_value_payments,229.37885,0,202407,""
"0x115c2",CUS_0x5c2d,January,Benr,49.0,"241-31-0106",Manager,73400.58,5957.715,1.0,7.0,11.0,0.0,9.0,8.0,1.64,1.0,"",1025.71,38.384132,244,No,0.0,103.38709,High_spent_Large_value_payments,732.3844,0,202401,""
"0x23b6",CUS_0x479,May,Mark Shades,28.0,#F%$D@*&8,Mechanic,36490.98,3093.745,4.0,5.0,8.0,4.0,21.0,19.0,2.75,7.0,Standard,581.05,25.179903,145,Yes,92.351585,50.748276,High_spent_Medium_value_payments,389.79166,0,202405,""
"0x18ef",CUS_0x774,June,Christopher Doeringv,34.0,"761-11-3016",Musician,88362.46,7255.5386,5.0,2.0,8.0,3.0,15.0,6.0,11.01,6.0,Good,325.93,38.419632,373,No,211.18439,214.6101,Low_spent_Medium_value_payments,579.75934,0,202406,""
"0xf36a",CUS_0x1b66,May,Valetkevitchj,34.0,#F%$D@*&8,Accountant,50538.58,4054.5483,6.0,7.0,9.0,4.0,14.0,22.0,9.09,6.0,"",1205.13,31.848606,105,Yes,164.80746,42.666706,!@9#%8,437.98065,0,202405,""
"0x11719",CUS_0xac08,August,Sarah McBrideg,33.0,"200-48-2687",Doctor,19068.01,1413.0009,7.0,4.4,31.0,7.0,13.0,8.0,19.0,5.0,"",1575.5,29.129992,240,Yes,57.15392,92.4943,Low_spent_Small_value_payments,281.65186,1,202408,""
"0x16f06",CUS_0x2d9a,May,Virkiu,16.0,"138-19-7383",Doctor,34620.62,2588.0518,3.0,5.0,25.0,2.0,9.0,17.0,11.23,9.0,Standard,1690.69,29.749966,187,Yes,41.964703,97.58341,Low_spent_Medium_value_payments,399.25705,1,202405,""
"0xb8ad",CUS_0x3c82,April,Robin Emmottr,55.0,"145-41-0611",Architect,26877.26,2081.7717,4.0,6.0,12.0,0.0,8.0,12.0,17.65,0.0,Standard,274.99,33.20927,278,Yes,133.07861,65.86186,High_spent_Medium_value_payments,392.3153,0,202404,""
"0x1d6ac",CUS_0x5ed4,July,Lashm,32.0,"211-83-4029",Lawyer,78937.47,6308.1226,6.0,3.0,8.0,2.0,33.0,12.0,1.63,5.0,Good,270.49,26.337612,299,No,236.68501,82.96558,High_spent_Large_value_payments,661.2802,0,202407,""
"0x189a2",CUS_0x872d,January,Davea,18.0,"104-21-7383",Architect,47183.94,3803.995,7.0,9.0,27.0,5.0,50.0,24.0,9.71,8.0,Bad,2518.372,31.731947,154,Yes,166.89066,293.19678,Low_spent_Small_value_payments,210.31209,1,202401,""
"0x184d1",CUS_0x4b93,April,Scot Paltrowv,20.0,"493-05-9842",Lawyer,112924.72,9161.394,6.0,5.0,20.0,7.0,16.0,18.0,11.6,9.0,Standard,1307.64,34.877148,94,Yes,541.8938,135.92567,High_spent_Small_value_payments,120.88547,0,202404,""
"0x253d4",CUS_0x482d,July,Alwyn Scottv,24.0,"160-77-5290",Architect,21488.17,1681.6808,4.0,4.0,7.0,3.0,8.0,11.0,2.86,1.0,Good,553.06,26.095308,218,No,42.43151,45.6322,Low_spent_Medium_value_payments,360.10437,0,202407,""
"0x11afd",CUS_0x629c,August,Guptaq,49.0,"797-28-8508",Journalist,81254.12,6696.177,3.0,5.0,15.0,0.0,11.0,9.0,6.97,7.0,Standard,442.23,29.394112,269,Yes,0.0,238.6851,Low_spent_Medium_value_payments,710.93256,0,202408,""
"0xe09e",CUS_0xb1bc,May,Sarah N.b,35.0,"267-50-6833",Mechanic,19194.75,1870.5625,6.0,8.0,23.0,2.0,17.0,14.0,2.05,6.0,"",2456.95,35.719524,89,Yes,28.386854,77.15416,Low_spent_Large_value_payments,351.51523,1,202405,""
"0x16d86",CUS_0x3155,May,Edward Taylork,38.0,#F%$D@*&8,Manager,10152.935,748.07794,6.0,3.0,16.0,6.0,17.0,14.0,15.61,7.0,Standard,2183.27,25.573835,78,Yes,30.204653,21.118504,Low_spent_Large_value_payments,293.48462,1,202405,""
"0x9bc4",CUS_0x5436,July,Ernestk,32.0,"212-82-3845",Teacher,17166.71,1181.5592,7.0,10.0,32.0,9.0,50.0,15.0,-0.18,9.0,"",2659.456,35.12119,61,Yes,105.65166,100.21753,Low_spent_Medium_value_payments,182.62408,1,202407,""
"0x11826",CUS_0x147a,January,Chriss,20.0,"947-32-0844",Writer,14384.4,1218.7,3.0,7.0,20.6,6.0,15.0,14.0,11.11,5.0,Standard,1465.3,38.223507,80,Yes,65.497086,82.70337,High_spent_Small_value_payments,233.66956,0,202401,""
"0x114d5",CUS_0xc0c8,April,Shieldsd,20.0,"150-91-6941",Developer,16594.59,3093.745,9.0,7.0,34.0,-100.0,46.0,13.0,11.02,10.0,Standard,2136.82,31.620901,228,Yes,15.544398,139.1196,Low_spent_Medium_value_payments,275.12427,1,202404,""
"0x1256a",CUS_0x6a79,January,Dena Aubinx,22.0,"789-62-3935",Lawyer,173668.84,3093.745,3.0,6.0,2.0,3.0,19.0,0.0,2.88,0.0,Good,710.17,35.851963,271,No,310.15942,124.48053,High_spent_Large_value_payments,1234.7004,1,202401,""
"0x114ee",CUS_0x4c9c,May,Luke Bakerh,26.0,"324-91-7263",Accountant,83962.92,7148.91,6.0,7.0,26.0,6.0,24.4,20.0,2.97,11.0,Bad,1978.1,27.402615,151,Yes,416.6088,575.26917,Low_spent_Medium_value_payments,3.0130532,1,202405,""
"0x17d43",CUS_0x3efb,February,Douwe Miedemas,38.0,"564-68-2942",Mechanic,82816.48,6754.3735,8.0,10.0,16.0,6.0,23.0,24.0,23.45,15.0,Bad,4279.0,23.575964,219,Yes,215.80751,460.07703,Low_spent_Medium_value_payments,279.5528,0,202402,""
"0x1d567",CUS_0x673b,June,Potterg,44.0,"773-48-5826",Lawyer,31672.76,2854.3967,5.0,4.0,10.0,2.0,16.0,16.0,9.12,4.0,Standard,1151.35,39.090595,208,Yes,33.477997,340.97726,Low_spent_Small_value_payments,200.98442,0,202406,""
"0x1e59d",CUS_0x987b,April,Jochelle Mendoncab,29.0,"208-69-9004",Scientist,7186.5,850.875,6.0,10.0,23.0,7.0,42.0,22.0,5.89,7.0,Bad,2241.6,29.975937,229,Yes,23.633808,96.07053,Low_spent_Small_value_payments,255.38316,1,202404,""
"0x13a92",CUS_0x3a50,May,Jennifera,35.0,"961-89-2245",Entrepreneur,8308.13,916.3442,10.0,9.0,20.0,7.0,27.0,11.0,17.96,11.0,Standard,2683.29,37.614784,192,Yes,27.600325,30.998798,Low_spent_Large_value_payments,303.0353,1,202405,""
"0x17352",CUS_0x9ed8,January,Geigerl,55.0,"485-62-0659",Writer,21989.266,1835.4387,5.0,5.0,1.0,0.0,0.0,8.0,9.1,3.0,"",128.7,24.100235,202,No,0.0,25.640238,High_spent_Medium_value_payments,407.90363,0,202401,""
"0x1bd9",CUS_0xa9a6,August,Henry Foyi,27.0,"600-76-4920",Musician,63536.98,5382.7485,4.0,5.0,12.0,2.0,29.0,16.0,14.78,9.0,Standard,89.62,37.458843,376,Yes,69.10085,152.17581,High_spent_Medium_value_payments,529.4184,0,202408,""
"0x1a79",CUS_0x12d5,April,ita Bosed,28.0,"518-01-2262",Scientist,62320.56,5068.38,9.0,9.0,18.0,5.0,23.0,15.0,17.24,15.0,Bad,3589.56,34.734417,19,Yes,171.34557,672.9966,Low_spent_Small_value_payments,336.71918,0,202404,""
"0x15c69",CUS_0x1277,April,Baileyt,23.0,"682-00-8701",Engineer,13762.45,910.87085,7.0,6.0,13.0,5.0,19.0,10.0,8.39,6.0,Standard,720.94,34.479294,133,Yes,46.735374,45.591824,High_spent_Small_value_payments,258.7599,0,202404,""
"0x1be26",CUS_0x161b,May,Pavel Polityukq,38.0,"451-95-0188",Manager,44732.58,3602.715,6.0,3.0,28.0,3.0,28.0,15.0,19.48,8.0,Standard,2298.88,30.02304,105,Yes,70.86323,152.44324,Low_spent_Small_value_payments,426.96503,0,202405,""
"0x1d94d",CUS_0xbbf7,August,Nicolag,26.0,"436-24-2178",Engineer,171379.8,7254.912,1.0,5.0,5.0,3.0,8.0,4.0,6.08,7.0,Good,542.56,41.24784,378,No,296.37558,714.24396,Low_spent_Small_value_payments,714.5455,0,202408,""
"0x9edc",CUS_0xc156,July,"",39.0,"417-45-3942",Writer,31369.58,2607.1316,8.0,9.0,27.0,8.0,30.0,22.0,19.7,8.0,Bad,4259.91,24.241188,149,Yes,171.74841,46.44542,High_spent_Small_value_payments,302.51932,0,202407,""
"0x1fde6",CUS_0x9e9b,May,Alistair Barrt,28.0,"945-31-6025",Journalist,16833.86,3093.745,10.0,8.0,20.0,8.0,11.0,24.0,27.11,11.0,Bad,3684.566,29.63757,24,Yes,73.496704,96.98292,!@9#%8,242.60254,0,202405,""
"0xa149",CUS_0x9f91,April,Nadia Damounin,44.0,"419-62-1555",Accountant,14155.67,1387.2772,6.0,8.0,15.0,8.0,29.0,17.0,21.43,8.0,Bad,3436.874,36.42571,166,Yes,128.43912,144.94566,Low_spent_Small_value_payments,218.44102,0,202404,""
"0x18285",CUS_0x2314,April,Axr,23.0,"052-13-2800",Writer,17097.564,1461.7971,3.0,4.0,10.0,5.0,27.0,9.0,4.86,6.0,Standard,948.08,35.424694,216,Yes,49.279625,48.07601,High_spent_Medium_value_payments,298.82407,0,202404,""
"0x164fc",CUS_0xb9ae,March,Costa Rachellef,25.0,"121-97-1297",Doctor,17182.5,1230.875,,6.0,11.0,2.0,8.0,1.0,3.78,3.0,Good,1269.97,28.080824,373,No,19.84113,138.40378,!@9#%8,254.84259,0,202403,""
"0x25de4",CUS_0x2e91,March,"",31.0,"797-70-3063",Writer,70926.06,3093.745,7.0,7.0,10.0,2.0,13.0,19.0,9.79,6.0,Standard,332.75,26.200071,353,No,67.185776,135.92567,Low_spent_Medium_value_payments,374.24832,0,202403,""
"0xd3ab",CUS_0x69e0,February,Jennifer Ablani,27.0,"888-50-5438",Scientist,49847.55,3884.9624,9.0,5.0,18.0,3.0,17.0,16.0,2.77,8.0,Bad,2173.47,28.793573,234,Yes,71.6757,123.39882,High_spent_Medium_value_payments,443.42172,1,202402,""
"0x233ee",CUS_0x1ed3,January,Sinead Carewp,22.0,"988-10-7390",Engineer,45947.1,3843.925,9.0,9.0,31.0,7.0,29.0,20.0,10.49,8.0,Bad,3813.3,37.02049,85,Yes,165.65224,55.419796,High_spent_Large_value_payments,403.32047,1,202401,""
"0x222e3",CUS_0x69bf,June,Davef,38.0,"514-39-2995",Engineer,10156.33,755.36084,6.0,8.0,20.0,8.0,24.0,18.0,23.76,14.0,Bad,2926.22,29.377956,127,Yes,13035.0,43.96557,Low_spent_Small_value_payments,262.28003,1,202406,""
"0x17851",CUS_0x74bf,August,"",43.0,"509-05-4819",Doctor,75773.2,6248.433,8.0,5.0,32.0,9.0,31.0,19.0,18.74,11.0,Bad,3659.35,33.953194,39,Yes,288.12497,398.93195,Low_spent_Medium_value_payments,217.78644,0,202408,""
"0x12317",CUS_0x1c3b,June,Alexei Anishchukq,39.0,"596-35-8824",Media_Manager,79357.14,6703.095,2.0,3.0,8.0,4.0,5.0,14.0,2.08,2.0,Good,1171.51,29.39992,219,No,171.99873,169.73988,High_spent_Large_value_payments,568.57086,0,202406,""
"0xaed6",CUS_0xc4a7,May,Tarmoz,36.0,"009-76-0533",Accountant,104045.91,8718.492,5.0,7.0,9.0,2.0,19.0,9.0,20.61,5.0,Standard,1.33,37.009136,237,Yes,93.709236,183.66652,High_spent_Medium_value_payments,844.4735,0,202405,""
